CMDLINE python3 tmp/benchmark.py
MEM 1142.976562 1523392968.4387
MEM 1142.976562 1523392968.5391
MEM 1142.976562 1523392968.6396
MEM 1142.976562 1523392968.7400
MEM 1142.976562 1523392968.8404
MEM 898.101562 1523392968.9407
MEM 898.101562 1523392969.0411
MEM 902.437500 1523392969.1415
MEM 932.859375 1523392969.2419
MEM 898.101562 1523392969.3422
MEM 886.710938 1523392969.4426
MEM 898.054688 1523392969.5430
MEM 977.460938 1523392969.6434
MEM 807.562500 1523392969.7438
MEM 932.859375 1523392969.8442
MEM 932.859375 1523392969.9446
MEM 932.859375 1523392970.0451
MEM 932.859375 1523392970.1455
MEM 932.859375 1523392970.2458
