CMDLINE python3 tmp/benchmark.py
MEM 994.476562 1523390837.8327
MEM 994.476562 1523390837.9331
MEM 994.476562 1523390838.0335
MEM 994.476562 1523390838.1338
MEM 878.460938 1523390838.2342
MEM 869.910156 1523390838.3345
MEM 872.019531 1523390838.4348
MEM 994.476562 1523390838.5352
MEM 994.523438 1523390838.6356
MEM 994.476562 1523390838.7361
MEM 1098.632812 1523390838.8365
MEM 1239.398438 1523390838.9369
MEM 1239.398438 1523390839.0372
MEM 1239.398438 1523390839.1376
MEM 1239.398438 1523390839.2380
MEM 1239.398438 1523390839.3384
MEM 994.523438 1523390839.4387
MEM 994.523438 1523390839.5391
MEM 936.468750 1523390839.6395
MEM 1029.281250 1523390839.7399
MEM 994.523438 1523390839.8403
MEM 922.031250 1523390839.9406
MEM 994.476562 1523390840.0410
MEM 1017.421875 1523390840.1414
MEM 872.019531 1523390840.2419
MEM 1029.281250 1523390840.3425
MEM 1029.281250 1523390840.4430
MEM 1029.281250 1523390840.5434
MEM 1029.281250 1523390840.6438
MEM 1029.281250 1523390840.7442
MEM 1029.281250 1523390840.8446
MEM 994.523438 1523390840.9451
MEM 1076.718750 1523390841.0454
MEM 1115.433594 1523390841.1458
